Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
110,8.831760866327848,5,171,71,1.7320508075688772,438,268,0,0,0,1,1,1
110,8.54400374531753,6,174,69,3.3166247903554,413,267,0,0,0,1,1,1
110,14.38749456993816,7,172,69,3.3166247903554,410,265,0,0,0,1,1,1
110,18.411952639521967,8,178,64,3.4641016151377544,344,262,11,0,0,1,1,1
110,19.493588689617926,9,190,62,3.605551275463989,299,270,30,0,0,1,1,1
110,20.37154878746336,10,198,56,4.898979485566356,414,266,87,0,0,1,1,1
110,22.24859546128699,11,220,49,4.795831523312719,558,271,208,0,0,1,1,1
110,25.357444666211933,12,234,41,4.69041575982343,750,264,247,0,0,1,1,1
110,27.349588662354687,13,245,33,5.5677643628300215,1077,251,266,0,0,1,1,1
110,29.899832775452108,14,255,29,5.0990195135927845,1190,246,253,0,0,1,1,1
110,30.315012782448235,15,244,27,6.855654600401044,1752,229,223,0,0,1,1,1
110,30.983866769659336,16,246,28,6.164414002968976,1655,235,173,0,0,1,1,1
110,28.600699292150182,17,240,37,5.291502622129181,1430,258,105,0,0,1,1,1
110,25.632011235952593,18,225,52,5.656854249492381,1218,283,40,0,0,1,1,1
110,23.874672772626646,19,216,58,5.0990195135927845,1128,287,2,0,0,1,1,1
110,21.118712081942874,20,215,60,4.242640687119285,1016,290,0,0,0,1,1,1
110,21.656407827707714,21,213,64,4.69041575982343,996,295,0,0,0,1,1,1
110,20.493901531919196,22,213,66,4.69041575982343,915,299,0,0,0,1,1,1
110,18.547236990991408,23,214,66,3.7416573867739413,789,300,0,0,0,1,1,1
122,19.364916731037084,0,214,68,4.358898943540674,576,303,0,0,0,1,1,1
122,14.866068747318506,1,211,71,3.605551275463989,453,306,0,0,0,1,1,1
122,13.038404810405298,2,210,69,3.872983346207417,344,301,0,0,0,1,1,1
122,10.677078252031311,3,207,71,4.0,275,302,0,0,0,1,1,1
122,8.888194417315589,4,205,72,3.605551275463989,217,302,0,0,0,1,1,1
122,6.6332495807108,5,202,76,4.0,151,306,0,0,0,1,1,1
122,7.874007874011811,6,197,76,3.872983346207417,122,301,0,0,0,1,1,1
122,10.862780491200215,7,192,75,4.358898943540674,129,294,0,0,0,1,1,1
122,14.52583904633395,8,191,73,3.4641016151377544,128,290,19,0,0,1,1,1
122,16.97056274847714,9,202,68,4.47213595499958,150,292,65,0,0,1,1,1
122,19.82422760159901,10,222,60,5.0990195135927845,214,296,143,0,0,1,1,1
122,20.591260281974,11,239,45,4.0,310,279,206,0,0,1,1,1
122,25.67099530598687,12,255,31,5.0990195135927845,462,253,247,0,0,1,1,1
122,28.844410203711913,13,266,22,4.58257569495584,727,229,267,0,0,1,1,1
122,33.704599092705436,14,279,11,5.196152422706632,1441,184,269,0,0,1,1,1
122,35.608987629529715,15,282,17,5.291502622129181,1152,220,234,0,0,1,1,1
122,34.42382895611701,16,282,16,5.196152422706632,1230,215,183,0,0,1,1,1
122,31.874754901018456,17,274,16,4.47213595499958,1555,208,119,0,0,1,1,1
122,27.676705006196094,18,257,13,5.385164807134504,1783,178,55,0,0,1,1,1
122,24.331050121192877,19,241,19,4.358898943540674,1770,194,4,0,0,1,1,1
122,22.956480566497994,20,230,23,4.358898943540674,1514,202,0,0,0,1,1,1
122,23.021728866442675,21,220,25,3.1622776601683795,1323,201,0,0,0,1,1,1
122,20.445048300260872,22,216,22,4.795831523312719,1632,185,0,0,0,1,1,1
122,16.941074346097416,23,205,25,4.123105625617661,1280,187,0,0,0,1,1,1
134,14.866068747318506,0,198,37,3.3166247903554,873,220,0,0,0,1,1,1
134,12.727922061357855,1,192,42,2.8284271247461903,948,228,0,0,0,1,1,1
134,9.695359714832659,2,190,37,2.0,1176,213,0,0,0,1,1,1
134,7.681145747868608,3,186,39,2.8284271247461903,1252,214,0,0,0,1,1,1
134,6.782329983125268,4,191,43,2.449489742783178,1065,229,0,0,0,1,1,1
134,10.246950765959598,5,196,44,2.0,1027,237,0,0,0,1,1,1
134,16.1245154965971,6,191,48,2.6457513110645907,761,242,0,0,0,1,1,1
134,25.592967784139454,7,193,44,2.23606797749979,925,234,0,0,0,1,1,1
134,32.43454948045371,8,201,38,2.8284271247461903,1046,225,6,0,0,1,1,1
134,24.454038521274967,9,211,34,3.1622776601683795,1019,223,18,0,0,1,1,1
134,20.12461179749811,10,229,31,3.1622776601683795,892,230,65,0,0,1,1,1
134,21.494185260204677,11,255,24,3.3166247903554,734,228,154,0,0,1,1,1
134,24.020824298928627,12,280,23,4.0,549,246,199,0,0,1,1,1
134,24.166091947189145,13,299,25,4.242640687119285,336,271,223,0,0,1,1,1
134,24.43358344574123,14,312,25,5.291502622129181,284,282,222,0,0,1,1,1
134,26.19160170741759,15,316,23,5.385164807134504,336,277,202,0,0,1,1,1
134,27.258026340878022,16,308,25,5.5677643628300215,349,278,159,0,0,1,1,1
134,30.315012782448235,17,300,29,5.0990195135927845,316,287,100,0,0,1,1,1
134,37.12142238654117,18,285,34,5.291502622129181,341,290,41,0,0,1,1,1
134,30.56141357987225,19,269,38,4.47213595499958,306,288,3,0,0,1,1,1
134,28.124722220850465,20,257,41,4.58257569495584,273,285,0,0,0,1,1,1
134,27.586228448267445,21,250,40,4.123105625617661,342,276,0,0,0,1,1,1
134,26.210684844162312,22,241,40,1.0,403,268,0,0,0,1,1,1
134,19.8997487421324,23,231,47,3.0,373,277,0,0,0,1,1,1
146,17.549928774784245,0,227,53,2.6457513110645907,381,287,0,0,0,1,1,1
146,15.165750888103101,1,222,56,3.1622776601683795,466,289,0,0,0,1,1,1
146,12.649110640673518,2,217,57,2.449489742783178,491,286,0,0,0,1,1,1
146,10.099504938362077,3,218,53,2.449489742783178,580,278,0,0,0,1,1,1
146,9.327379053088816,4,225,50,2.8284271247461903,370,278,0,0,0,1,1,1
146,9.797958971132712,5,231,47,3.0,443,277,0,0,0,1,1,1
146,15.84297951775486,6,233,49,2.6457513110645907,412,283,0,0,0,1,1,1
146,25.709920264364882,7,235,47,2.23606797749979,420,280,0,0,0,1,1,1
146,34.55430508634199,8,243,39,2.0,569,267,12,0,0,1,1,1
146,24.677925358506133,9,257,35,1.7320508075688772,599,268,33,0,0,1,1,1
146,20.663978319771825,10,272,31,2.23606797749979,572,269,55,0,0,1,1,1
146,23.83275057562597,11,289,40,3.7416573867739413,827,311,84,0,0,1,1,1
146,24.879710609249457,12,318,38,5.744562646538029,1117,332,244,0,0,1,1,1
146,25.903667693977237,13,334,33,5.656854249492381,1119,330,260,0,0,1,1,1
146,26.40075756488817,14,346,34,4.69041575982343,1312,344,243,0,0,1,1,1
146,28.372521918222215,15,349,38,5.744562646538029,1360,360,208,0,0,1,1,1
146,29.631064780058107,16,339,44,6.082762530298219,1527,368,140,0,0,1,1,1
146,32.71085446759225,17,332,53,5.5677643628300215,1362,385,95,0,0,1,1,1
146,40.39801975344831,18,320,59,5.744562646538029,1277,388,39,0,0,1,1,1
146,34.68429039204925,19,304,68,4.47213595499958,1056,391,4,0,0,1,1,1
146,31.20897306865447,20,302,68,3.872983346207417,844,389,0,0,0,1,1,1
146,31.144823004794873,21,300,70,4.47213595499958,868,391,0,0,0,1,1,1
146,30.0,22,298,72,5.291502622129181,773,392,0,0,0,1,1,1
146,23.853720883753127,23,297,72,5.0990195135927845,797,391,0,0,0,1,1,1
158,20.273134932713294,0,299,70,4.69041575982343,708,390,0,0,0,1,1,1
158,17.549928774784245,1,300,64,4.69041575982343,1004,379,0,0,0,1,1,1
158,15.0,2,301,61,3.605551275463989,1176,374,0,0,0,1,1,1
158,11.874342087037917,3,303,58,4.795831523312719,1525,369,0,0,0,1,1,1
158,9.0,4,303,61,3.872983346207417,1442,376,0,0,0,1,1,1
158,11.045361017187261,5,304,60,3.605551275463989,1711,374,0,0,0,1,1,1
158,17.0,6,304,60,4.0,1670,374,0,0,0,1,1,1
158,27.85677655436824,7,304,60,3.3166247903554,1485,374,0,0,0,1,1,1
158,36.51027252705737,8,305,58,3.0,1602,371,6,0,0,1,1,1
158,27.422618401604176,9,309,53,3.4641016151377544,1558,363,19,0,0,1,1,1
158,23.430749027719962,10,320,49,3.605551275463989,1768,364,69,0,0,1,1,1
158,25.219040425836983,11,338,46,4.58257569495584,1680,373,135,0,0,1,1,1
158,28.337254630609507,12,362,35,5.196152422706632,1662,362,222,0,0,1,1,1
158,27.910571473905726,13,372,35,6.855654600401044,1585,371,266,0,0,1,1,1
158,29.444863728670914,14,374,33,6.557438524302,1788,366,249,0,0,1,1,1
158,31.827660925679098,15,380,30,5.744562646538029,1767,361,209,0,0,1,1,1
158,32.17141588429082,16,380,32,5.656854249492381,1788,368,191,0,0,1,1,1
158,36.02776706930364,17,368,40,5.916079783099616,1788,384,118,0,0,1,1,1
158,43.289721643826724,18,355,44,4.898979485566356,1788,383,58,0,0,1,1,1
158,37.73592452822641,19,342,45,5.385164807134504,1788,374,4,0,0,1,1,1
158,35.35533905932738,20,335,51,5.0,1781,383,0,0,0,1,1,1
158,34.07345007480164,21,331,58,4.47213595499958,1565,396,0,0,0,1,1,1
158,31.160872901765767,22,325,62,4.47213595499958,1570,399,0,0,0,1,1,1
158,24.145392935299274,23,324,60,4.242640687119285,1459,394,0,0,0,1,1,1
170,21.563858652847824,0,323,60,4.898979485566356,1652,393,0,0,0,1,1,1
170,18.81488772222678,1,326,59,4.58257569495584,1648,393,0,0,0,1,1,1
170,14.212670403551895,2,328,59,3.605551275463989,1516,395,0,0,0,1,1,1
170,7.0710678118654755,3,328,60,4.898979485566356,1453,397,0,0,0,1,1,1
170,2.8284271247461903,4,314,77,4.58257569495584,719,417,0,0,0,1,1,1
170,2.6457513110645907,5,308,85,4.47213595499958,365,425,0,0,0,1,1,1
170,3.0,6,307,87,2.6457513110645907,332,427,0,37,0,1,1,1
170,3.7416573867739413,7,306,88,1.7320508075688772,80,428,0,0,0,1,1,1
170,6.164414002968976,8,304,88,3.3166247903554,226,426,0,0,0,1,1,1
170,5.5677643628300215,9,304,89,3.3166247903554,141,427,6,52,0,1,1,1
170,5.0990195135927845,10,305,89,3.4641016151377544,184,428,14,0,0,1,1,1
170,8.0,11,302,89,3.7416573867739413,181,425,13,0,0,1,1,1
170,14.247806848775006,12,296,88,5.385164807134504,625,418,19,18,0,1,1,1
170,16.3707055437449,13,290,88,5.0990195135927845,345,412,23,0,0,1,1,1
170,16.97056274847714,14,284,88,4.47213595499958,68,406,20,0,0,1,1,1
170,18.110770276274835,15,279,88,5.830951894845301,32,401,26,0,0,1,1,1
170,14.594519519326424,16,270,89,3.4641016151377544,86,393,14,0,0,1,1,1
170,20.248456731316587,17,272,89,3.605551275463989,110,395,9,0,0,1,1,1
170,25.865034312755125,18,267,89,5.0,31,390,3,0,0,1,1,1
170,24.49489742783178,19,267,89,4.47213595499958,273,390,0,0,0,1,1,1
170,23.021728866442675,20,268,88,4.242640687119285,254,390,0,0,0,1,1,1
170,23.748684174075834,21,267,87,5.196152422706632,375,387,0,0,0,1,1,1
170,22.44994432064365,22,261,81,6.082762530298219,370,372,0,0,0,1,1,1
170,18.49324200890693,23,256,81,6.4031242374328485,478,367,0,0,0,1,1,1
182,16.911534525287763,0,247,77,4.69041575982343,1788,351,0,0,0,1,1,1
182,16.64331697709324,1,235,74,4.58257569495584,1788,334,0,0,0,1,1,1
182,13.30413469565007,2,230,63,4.58257569495584,1788,309,0,0,0,1,1,1
182,10.04987562112089,3,224,58,5.0990195135927845,1788,294,0,0,0,1,1,1
182,9.16515138991168,4,220,53,4.898979485566356,1788,280,0,0,0,1,1,1
182,9.16515138991168,5,215,51,4.47213595499958,1788,271,0,0,0,1,1,1
182,14.866068747318506,6,207,52,4.123105625617661,1788,266,0,0,0,1,1,1
182,25.39685019840059,7,200,50,5.385164807134504,1788,255,0,0,0,1,1,1
182,34.0,8,201,47,4.898979485566356,1788,249,32,0,0,1,1,1
182,26.0,9,215,42,4.123105625617661,1788,249,108,0,0,1,1,1
182,22.47220505424423,10,230,37,4.69041575982343,1724,249,179,0,0,1,1,1
182,23.53720459187964,11,245,36,4.898979485566356,1780,260,238,0,0,1,1,1
182,26.40075756488817,12,257,31,5.0990195135927845,1701,255,278,0,0,1,1,1
182,26.589471600616662,13,267,29,4.898979485566356,1747,257,299,0,0,1,1,1
182,27.60434748368452,14,273,27,4.242640687119285,1761,255,291,0,0,1,1,1
182,30.18277654557314,15,282,23,4.358898943540674,1764,247,262,0,0,1,1,1
182,31.04834939252005,16,279,22,3.7416573867739413,1787,241,211,0,0,1,1,1
182,33.77869150810907,17,275,21,3.872983346207417,1788,233,144,0,0,1,1,1
182,39.395431207184416,18,263,24,3.4641016151377544,1788,235,68,0,0,1,1,1
182,31.016124838541646,19,244,27,3.4641016151377544,1788,229,6,0,0,1,1,1
182,27.640549922170507,20,230,32,3.1622776601683795,1788,234,0,0,0,1,1,1
182,26.49528259898354,21,221,34,4.242640687119285,1788,232,0,0,0,1,1,1
182,25.553864678361276,22,212,37,2.8284271247461903,1788,233,0,0,0,1,1,1
182,21.307275752662516,23,205,38,3.605551275463989,1788,229,0,0,0,1,1,1
194,20.322401432901575,0,200,39,4.0,1788,227,0,0,0,1,1,1
194,19.1049731745428,1,193,43,2.6457513110645907,1788,231,0,0,0,1,1,1
194,16.34013463836819,2,186,47,2.449489742783178,1788,235,0,0,0,1,1,1
194,12.489995996796797,3,181,50,2.6457513110645907,1788,237,0,0,0,1,1,1
194,10.099504938362077,4,176,52,2.6457513110645907,1788,236,0,0,0,1,1,1
194,7.681145747868608,5,173,53,3.0,1788,236,0,0,0,1,1,1
194,10.392304845413264,6,171,54,3.1622776601683795,1788,236,0,0,0,1,1,1
194,13.856406460551018,7,168,55,2.8284271247461903,1788,235,1,0,0,1,1,1
194,19.570385790780925,8,176,48,3.1622776601683795,1762,228,32,0,0,1,1,1
194,22.759613353482084,9,197,40,4.0,1738,227,103,0,0,1,1,1
194,23.62202362203543,10,223,34,3.1622776601683795,1619,234,169,0,0,1,1,1
194,27.073972741361768,11,243,30,3.4641016151377544,1573,239,226,0,0,1,1,1
194,30.347981810987037,12,263,29,3.872983346207417,1470,254,251,0,0,1,1,1
194,33.075670817082454,13,272,23,3.4641016151377544,1562,239,222,0,0,1,1,1
194,35.608987629529715,14,284,20,4.795831523312719,1526,236,226,0,0,1,1,1
194,38.118237105091836,15,295,14,5.291502622129181,1489,215,252,0,0,1,1,1
194,37.296112397943034,16,300,19,4.58257569495584,1302,245,188,0,0,1,1,1
194,35.31288716601915,17,284,25,5.0,1056,257,81,0,0,1,1,1
194,30.364452901377952,18,269,33,5.291502622129181,1121,272,31,0,0,1,1,1
194,26.645825188948457,19,251,40,5.656854249492381,1026,277,5,0,0,1,1,1
194,26.095976701399778,20,242,45,4.795831523312719,839,282,0,0,0,1,1,1
194,24.839484696748443,21,237,45,4.47213595499958,969,277,0,0,0,1,1,1
194,23.643180835073778,22,233,46,5.196152422706632,874,276,0,0,0,1,1,1
194,20.518284528683193,23,227,50,3.3166247903554,800,280,0,0,0,1,1,1
206,20.149441679609886,0,222,47,3.3166247903554,853,268,0,0,0,1,1,1
206,17.549928774784245,1,220,46,3.7416573867739413,876,264,0,0,0,1,1,1
206,15.0,2,218,47,3.4641016151377544,898,265,0,0,0,1,1,1
206,13.152946437965905,3,218,48,3.3166247903554,910,267,0,0,0,1,1,1
206,10.246950765959598,4,219,46,2.0,944,263,0,0,0,1,1,1
206,8.12403840463596,5,219,46,3.4641016151377544,842,263,0,0,0,1,1,1
206,8.48528137423857,6,220,45,4.123105625617661,1027,261,0,0,0,1,1,1
206,12.288205727444508,7,218,49,3.1622776601683795,777,269,0,0,0,1,1,1
206,17.08800749063506,8,222,49,4.242640687119285,707,273,11,0,0,1,1,1
206,19.924858845171276,9,226,44,2.23606797749979,695,265,34,0,0,1,1,1
206,21.42428528562855,10,235,44,4.0,567,273,45,0,0,1,1,1
206,24.145392935299274,11,248,40,2.6457513110645907,576,274,76,0,0,1,1,1
206,27.23967694375247,12,261,37,3.4641016151377544,568,278,113,0,0,1,1,1
206,29.478805945967352,13,269,34,3.605551275463989,563,276,107,0,0,1,1,1
206,31.32091952673165,14,273,32,3.3166247903554,617,273,81,0,0,1,1,1
206,33.331666624997915,15,283,28,2.8284271247461903,721,268,109,0,0,1,1,1
206,32.32645975048923,16,286,21,4.0,1079,242,94,0,0,1,1,1
206,24.43358344574123,17,274,33,4.69041575982343,619,277,34,0,0,1,1,1
206,19.078784028338912,18,267,38,2.0,672,286,14,0,0,1,1,1
206,15.362291495737216,19,263,44,4.123105625617661,649,298,1,0,0,1,1,1
206,12.041594578792296,20,255,57,3.3166247903554,388,321,0,0,0,1,1,1
206,8.366600265340756,21,251,63,3.0,377,330,0,0,0,1,1,1
206,8.306623862918075,22,244,67,2.8284271247461903,369,331,0,0,0,1,1,1
206,7.211102550927978,23,237,71,3.605551275463989,349,331,0,0,0,1,1,1
218,8.12403840463596,0,233,72,3.3166247903554,302,329,0,5,0,1,1,1
218,6.082762530298219,1,230,75,2.8284271247461903,204,331,0,0,0,1,1,1
218,5.196152422706632,2,229,77,2.449489742783178,297,334,0,0,0,1,1,1
218,3.3166247903554,3,228,79,3.0,162,336,0,3,0,1,1,1
218,2.8284271247461903,4,226,81,3.1622776601683795,128,337,0,0,0,1,1,1
218,5.0990195135927845,5,225,80,3.872983346207417,222,335,0,0,0,1,1,1
218,9.486832980505138,6,228,79,3.4641016151377544,298,336,0,2,0,1,1,1
218,19.209372712298546,7,228,79,3.7416573867739413,390,336,0,0,0,1,1,1
218,24.24871130596428,8,236,75,4.69041575982343,663,337,5,0,0,1,1,1
218,19.6468827043885,9,245,72,5.196152422706632,1089,341,20,5,0,1,1,1
218,17.05872210923198,10,254,68,5.196152422706632,1385,342,27,0,0,1,1,1
218,19.79898987322333,11,265,56,5.744562646538029,1788,329,57,0,0,1,1,1
218,20.049937655763422,12,265,49,5.916079783099616,1788,312,32,0,0,1,1,1
218,19.6468827043885,13,264,52,6.082762530298219,1307,319,38,0,0,1,1,1
218,18.027756377319946,14,264,50,5.744562646538029,1788,314,57,0,0,1,1,1
218,16.186414056238647,15,261,48,5.477225575051661,1788,306,43,0,0,1,1,1
218,16.431676725154983,16,252,54,5.477225575051661,1411,312,28,0,0,1,1,1
218,24.474476501040833,17,248,50,5.196152422706632,1715,299,16,0,0,1,1,1
218,34.351128074635334,18,249,46,4.898979485566356,1746,290,9,0,0,1,1,1
218,28.42534080710379,19,247,42,5.744562646538029,1765,279,1,0,0,1,1,1
218,26.514147167125703,20,246,38,5.5677643628300215,1788,267,0,0,0,1,1,1
218,26.888659319497503,21,243,38,5.744562646538029,1788,264,0,0,0,1,1,1
218,23.706539182259394,22,239,39,5.5677643628300215,1788,263,0,0,0,1,1,1
218,19.519221295943137,23,232,35,5.744562646538029,1788,245,0,0,0,1,1,1
230,17.204650534085253,0,226,33,5.744562646538029,1788,234,0,0,0,1,1,1
230,15.556349186104045,1,218,33,5.5677643628300215,1788,226,0,0,0,1,1,1
230,12.806248474865697,2,214,35,5.830951894845301,1788,229,0,0,0,1,1,1
230,9.695359714832659,3,210,35,6.164414002968976,1788,225,0,0,0,1,1,1
230,8.246211251235321,4,207,35,5.5677643628300215,1788,222,0,0,0,1,1,1
230,9.539392014169456,5,204,33,5.5677643628300215,1788,214,0,0,0,1,1,1
230,15.297058540778355,6,202,34,5.830951894845301,1788,215,0,0,0,1,1,1
230,25.88435821108957,7,201,35,6.4031242374328485,1788,217,2,0,0,1,1,1
230,34.52535300326414,8,206,34,6.48074069840786,1788,218,37,0,0,1,1,1
230,25.573423705088842,9,220,29,6.244997998398398,1773,215,98,0,0,1,1,1
230,20.42057785666214,10,237,26,5.916079783099616,1778,220,181,0,0,1,1,1
230,22.045407685048602,11,247,25,6.0,1754,225,236,0,0,1,1,1
230,22.80350850198276,12,253,24,5.5677643628300215,1773,226,259,0,0,1,1,1
230,22.67156809750927,13,243,28,5.830951894845301,1788,232,196,0,0,1,1,1
230,21.817424229271428,14,236,29,5.830951894845301,1785,229,160,0,0,1,1,1
230,22.135943621178654,15,228,30,5.744562646538029,1788,226,121,0,0,1,1,1
230,22.715633383201094,16,219,33,6.48074069840786,1788,227,81,0,0,1,1,1
230,26.664583251946766,17,212,34,6.557438524302,1788,224,42,0,0,1,1,1
230,33.075670817082454,18,204,34,5.916079783099616,1788,217,21,0,0,1,1,1
230,26.60826939130014,19,195,36,6.082762530298219,1788,214,2,0,0,1,1,1
230,23.2379000772445,20,190,36,5.744562646538029,1788,210,0,0,0,1,1,1
230,22.181073012818835,21,186,31,5.744562646538029,1788,191,0,0,0,1,1,1
230,21.42428528562855,22,183,28,5.196152422706632,1788,179,0,0,0,1,1,1
230,17.11724276862369,23,181,28,4.795831523312719,1788,177,0,0,0,1,1,1
242,15.459624833740307,0,179,30,4.795831523312719,1788,182,0,0,0,1,1,1
242,14.89966442575134,1,178,31,5.291502622129181,1788,184,0,0,0,1,1,1
242,12.083045973594572,2,177,31,5.385164807134504,1788,183,0,0,0,1,1,1
242,9.0,3,176,31,4.58257569495584,1788,182,0,0,0,1,1,1
242,8.306623862918075,4,176,30,4.795831523312719,1788,179,0,0,0,1,1,1
242,8.888194417315589,5,176,31,4.795831523312719,1788,182,0,0,0,1,1,1
242,14.422205101855956,6,177,33,4.123105625617661,1788,189,0,0,0,1,1,1
242,24.474476501040833,7,177,34,3.872983346207417,1788,192,0,0,0,1,1,1
242,32.87856444554719,8,179,33,4.242640687119285,1788,191,13,0,0,1,1,1
242,24.63736998950984,9,188,31,4.358898943540674,1788,193,41,0,0,1,1,1
242,19.313207915827967,10,199,28,3.605551275463989,1788,193,83,0,0,1,1,1
242,18.384776310850235,11,211,26,4.58257569495584,1788,196,138,0,0,1,1,1
242,18.2208671582886,12,211,42,4.69041575982343,1507,245,112,0,0,1,1,1
242,13.96424004376894,13,203,55,4.47213595499958,1624,268,75,0,0,1,1,1
242,10.770329614269007,14,182,80,3.872983346207417,25,292,41,0,0,1,1,1
242,13.527749258468683,15,185,76,3.605551275463989,1788,290,41,5,0,1,1,1
242,15.491933384829668,16,187,70,4.358898943540674,1783,282,37,0,0,1,1,1
242,17.832554500127006,17,188,69,4.47213595499958,1788,281,25,0,0,1,1,1
242,24.657656011875904,18,183,68,3.605551275463989,1788,274,7,0,0,1,1,1
242,20.024984394500787,19,183,72,2.6457513110645907,1788,281,0,0,0,1,1,1
242,10.908712114635714,20,180,76,3.605551275463989,278,285,0,0,0,1,1,1
242,15.165750888103101,21,175,83,2.6457513110645907,1278,290,0,5,0,1,1,1
242,17.86057109949175,22,175,78,3.0,1592,283,0,0,0,1,1,1
242,15.0,23,178,77,3.4641016151377544,1298,285,0,0,0,1,1,1
254,15.556349186104045,0,179,77,4.123105625617661,968,286,0,0,0,1,1,1
254,15.684387141358123,1,179,76,4.47213595499958,791,284,0,0,0,1,1,1
254,13.114877048604,2,178,77,5.0,635,285,0,0,0,1,1,1
254,10.295630140987,3,176,78,4.123105625617661,671,284,0,0,0,1,1,1
254,8.602325267042627,4,176,78,4.69041575982343,777,284,0,0,0,1,1,1
254,8.94427190999916,5,174,79,3.0,767,284,0,0,0,1,1,1
254,14.52583904633395,6,171,79,3.1622776601683795,741,281,0,0,0,1,1,1
254,24.392621835300936,7,169,76,3.872983346207417,1135,274,1,0,0,1,1,1
254,33.97057550292606,8,174,70,4.123105625617661,1284,269,36,0,0,1,1,1
254,25.41653005427767,9,188,58,3.605551275463989,1276,260,111,0,0,1,1,1
254,21.095023109728988,10,212,47,4.358898943540674,1284,259,176,0,0,1,1,1
254,23.706539182259394,11,232,37,4.58257569495584,1341,251,233,0,0,1,1,1
254,25.709920264364882,12,246,27,5.0,1458,231,270,0,0,1,1,1
254,25.317977802344327,13,262,20,5.656854249492381,1436,217,291,0,0,1,1,1
254,25.826343140289914,14,277,21,5.5677643628300215,1465,235,282,0,0,1,1,1
254,27.367864366808018,15,270,25,6.708203932499369,1639,245,251,0,0,1,1,1
254,27.258026340878022,16,266,25,6.164414002968976,1639,241,193,0,0,1,1,1
254,31.416556144810016,17,259,29,5.656854249492381,1404,250,135,0,0,1,1,1
254,37.93415347678132,18,242,37,5.5677643628300215,888,260,58,0,0,1,1,1
254,30.18277654557314,19,225,45,4.242640687119285,725,266,8,0,0,1,1,1
254,27.018512172212592,20,214,47,4.47213595499958,740,261,0,0,0,1,1,1
254,26.795522013948524,21,208,53,4.47213595499958,674,269,0,0,0,1,1,1
254,24.779023386727733,22,202,57,5.196152422706632,829,272,0,0,0,1,1,1
254,20.663978319771825,23,197,60,3.3166247903554,736,273,0,0,0,1,1,1
266,18.275666882497067,0,192,63,3.605551275463989,744,274,0,0,0,1,1,1
266,16.792855623746664,1,188,66,3.872983346207417,639,276,0,0,0,1,1,1
